Company Name,UID,Symbol,Alias,Headquarters,Description,Logo Url,Wiki Url,ISIN
Autodesk Inc,EQT-E4BAA7,ADSK,"Autodesk Inc, Autodesk","111 McInnis Parkway San Rafael, CA 94903 United States","Autodesk, Inc. is an American multinational software corporation that makes software services for the architecture, engineering, construction, manufacturing, media, education, and entertainment industries.",https://en.wikipedia.org/wiki/File:Autodesk_Logo.svg,https://en.wikipedia.org/wiki/Autodesk,US0527691069
Automatic Data Processing Inc,EQT-C850A5,ADP,"Automatic Data Processing Inc, Automatic Data Processing, ADP","One ADP Boulevard Roseland, NJ 07068  United States","Automatic Data Processing Inc.provides business process outsourcing services worldwide. The company operates through two segments, Employer Services and Professional Employer Organization  Services. ",https://en.wikipedia.org/wiki/File:Automatic_Data_Processing_(logo).svg,https://en.wikipedia.org/wiki/ADP_(company),US0530151036
AutoZone Inc,EQT-931EC7,AZO,"AutoZone Inc, AutoZone","123 South Front Street Memphis, TN 38103 United States","AutoZone Inc. is a retailer of aftermarket automotive parts and accessories.The company offers various products for cars, sport utility vehicles, vans, and light trucks, including new and remanufactured automotive hard parts, maintenance items, accessories, and non-automotive products.",https://en.wikipedia.org/wiki/File:AutoZone_logo.svg,https://en.wikipedia.org/wiki/AutoZone,US0533321024
AvalonBay Communities Inc,EQT-FF28A4,AVB,"AvalonBay Communities Inc, AvalonBay Communities","Ballston Tower Suite 800 671 North Glebe Road Arlington, VA 22203 United States","AvalonBay Communities, Inc. is a real estate investment trust that invests in apartments.",https://en.wikipedia.org/wiki/File:Avalon-Bay-logo.jpg,https://en.wikipedia.org/wiki/AvalonBay_Communities,US0534841012
Avery Dennison Corporation,EQT-7A0560,AVY,"Avery Dennison Corporation, Avery Dennison Corp","207 Goode Avenue Glendale, CA 91203 United States","Avery Dennison Corporation is a global manufacturer and distributor of pressure-sensitive adhesive materials (such as self-adhesive labels), apparel branding labels and tags, RFID inlays, and specialty medical products.",https://en.wikipedia.org/wiki/File:Avery_Dennison_logo_red.png,https://en.wikipedia.org/wiki/Avery_Dennison,US0536111091
Baker Hughes a GE Company LLC,EQT-51CD97,BHGE,"Baker Hughes a GE Company LLC, Baker Hughes, Baker Hughes a GE Company, BHGE","17021 Aldine Westfield Road Houston, TX 77073 United States","Baker Hughes a GE company,LLC provides with products and services for oil drilling, formation evaluation, completion, production and reservoir consulting to the oil and gas industry.",https://en.wikipedia.org/wiki/File:BHGE_Logo.png,https://en.wikipedia.org/wiki/Baker_Hughes,US05722G1004
Ball Corporation,EQT-63212B,BLL,"Ball Corporation, Ball Corp ","10 Longs Peak Drive PO Box 5000 Broomfield, CO 80021 United States","Ball corporation supplies metal packaging products to the beverage, personal care, and household products industries.The company also manufactures and sells aerosol containers, extruded aluminum aerosol containers, and aluminum slugs.",https://en.wikipedia.org/wiki/File:BHGE_Logo.png,https://en.wikipedia.org/wiki/Ball_Corporation#/media/File:Logo_Ball_Corporation.svg,US0584981064
Bank of America Corporation,EQT-87AFD3,BAC,"Bank of America Corporation, Bank of America Corp, BofA, NationsBank","Bank of America Corp Center 100 North Tryon Street Charlotte, NC 28255 United States","Bank of America Corporation, through its subsidiaries, provides banking and financial products and services for individual consumers, small- and middle-market businesses, institutional investors, large corporations, and governments worldwide.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Bank_of_America_logo.svg/250px-Bank_of_America_logo.svg.png,https://en.wikipedia.org/wiki/Bank_of_America,US0605051046
Bank of America Corporation,EQT-87AFD3,BAC,"Bank of America Corporation, Bank of America Corp, BofA","Bank of America Corporate Center 100 North Tryon Street Charlotte, NC 28255 United States","The Bank of America Corporation is an American multinational investment bank and financial services company.It operates through four segments- Consumer Banking, Global Wealth and Investment Management (GWIM), Global Banking, and Global Markets.",https://en.wikipedia.org/wiki/File:Bank_of_America_logo.svg,https://en.wikipedia.org/wiki/Bank_of_America,US0605051046
Baxter International Inc,EQT-5618BC,BAX,"Baxter International Inc, Baxter International","One Baxter Parkway Deerfield, IL 60015 United States","Baxter International Inc., through its subsidiaries, offers peritoneal dialysis and hemodialysis, and additional dialysis therapies and services; renal replacement therapies and other organ support therapies focused in the intensive care unit; sterile intravenous (IV) solutions, IV therapies, infusion pumps, administration sets, and drug reconstitution devices; and parenteral nutrition therapies.",https://en.wikipedia.org/wiki/File:Baxter.svg,https://en.wikipedia.org/wiki/Baxter_International,US0718131099
BB&T Corporation,EQT-BBBC83,BBT,"BB&T Corporation, BBandT, BB&T Corp, Branch Banking and Trust Company","200 West Second Street Winston-Salem, NC 27101 United States","BB&T Corporation operates as a bank holding company . The company offers consumer and commercial banking, securities brokerage, asset management, mortgage, and insurance products and services.",https://en.wikipedia.org/wiki/File:BB%26T_Logo.svg,https://en.wikipedia.org/wiki/BB%26T,US0549371070
Becton Dickinson and Company,EQT-71D7D1,BDX,"Becton Dickinson and Company, Becton Dickinson","1 Becton Drive Franklin Lakes, NJ 07417 United States","Becton Dickinson and Company manufactures and sells medical devices, instrument systems, and reagents. The company works under two segments - BD Medical and BD Life Sciences.",https://en.wikipedia.org/wiki/File:Update_Color_BD_PNG_Logo.png,https://en.wikipedia.org/wiki/Becton_Dickinson,US0758871091
Berkshire Hathaway Inc,EQT-90BCD9,BERK.A,"Berkshire Hathaway Inc, Berk Hathaway Inc, Berkshire Hathaway, Valley Falls Company","3555 Farnam Street Omaha, NE 68131 United States","Berkshire Hathaway Inc. is a holding company owning subsidiaries in a variety of business sectors. The Company's principal operations are insurance business conducted nationwide on a primary basis and worldwide on a reinsurance basis. Berkshire's other operations include a railway company, a specialty chemical company, and an international association of diversified businesses.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Berkshire_Hathaway.svg/250px-Berkshire_Hathaway.svg.png,https://en.wikipedia.org/wiki/Berkshire_Hathaway,US0846701086
Best Buy Co. Inc,EQT-EAD6EC,BBY,"Best Buy Co. Inc, Best Buy Company","7601 Penn Avenue South Richfield, MN 55423 United States","Best Buy Co., Inc operates as a retailer of technology products, services, and solutions.The company offers its products through stores and Websites under the Best Buy, bestbuy.com, Best Buy Direct, Best Buy Express, Best Buy Mobile, Geek Squad, GreatCall, Magnolia, Pacific Kitchen and Home, bestbuy.ca, and bestbuy.com.mx brand names, as well as through mobile applications and call centers",https://en.wikipedia.org/wiki/File:Best_Buy_logo_2018.svg,https://en.wikipedia.org/wiki/Best_Buy,US0865161014
Biogen Inc,EQT-072C54,BIIB,"Biogen Inc, Biogen","225 Binney Street Cambridge, MA 02142 United States","Biogen Inc. is an American multinational biotechnology company specializing in the discovery, development, and delivery of therapies for the treatment of neurodegenerative, hematologic, and autoimmune diseases to patients worldwide.",https://en.wikipedia.org/wiki/File:Biogen.svg,https://en.wikipedia.org/wiki/Biogen,US09062X1037
BlackRock Inc,EQT-7ADF18,BLK,"BlackRock Inc, BlackRock","55 East 52nd Street New York, NY 10055 United States","BlackRock, Inc. provides its services to institutional, intermediary, and individual investors including corporate, public, union, and industry pension plans, insurance companies, third-party mutual funds, endowments, public institutions, governments, foundations, charities, sovereign wealth funds, corporations, official institutions, and banks.",https://en.wikipedia.org/wiki/File:BlackRock_wordmark.svg,https://en.wikipedia.org/wiki/BlackRock,US09247X1019
Booking Holdings Inc,EQT-CE8875,BKNG,"Booking Holdings Inc, Booking Holdings","800 Connecticut Avenue Norwalk, CT 06854 United States","Booking Holdings Inc. provides online travel and related services. The company owns and operates several travel fare aggregators and travel fare metasearch engines including namesake and flagship Booking.com, Priceline.com, Agoda.com, Kayak.com, Cheapflights, Rentalcars.com, Momondo, and OpenTable.",https://en.wikipedia.org/wiki/File:Booking_Holdings_Inc._Logo.svg,https://en.wikipedia.org/wiki/Booking_Holdings,US09857L1089
BorgWarner Inc,EQT-8B6779,BWA,"BorgWarner Inc, BorgWarner","3850 Hamlin Road Auburn Hills, MI 48326 United States","BorgWarner Inc. is an automotive industry components and parts supplier. The company works under two segments , Engine and Drivetrain.",https://en.wikipedia.org/wiki/File:BorgWarner.svg,https://en.wikipedia.org/wiki/BorgWarner,US0997241064
Boston Properties Inc,EQT-7F9E08,BXP,"Boston Properties Inc, Boston Properties","Prudential Center 800 Boylston Street Suite 1900 Boston, MA 02199 United States","Boston Properties is a fully integrated real estate company, organized as a real estate investment trust (REIT), that develops, manages, operates, acquires and owns a diverse portfolio of primarily Class A office space.",https://en.wikipedia.org/wiki/File:BXP_Logo_2016.png,https://en.wikipedia.org/wiki/Boston_Properties,US1011211018
Boston Scientific Corporation,EQT-93E7ED,BSX,"Boston Scientific Corporation, Boston Scientific Corp, Boston Scientific","300 Boston Scientific Way Marlborough, MA 01752 United States","Boston Scientific Corporation manufactures medical devices used in interventional medical specialties, including interventional radiology, interventional cardiology, peripheral interventions, neuromodulation, neurovascular intervention, electrophysiology, cardiac surgery, vascular surgery, endoscopy, oncology, urology and gynecology.",https://en.wikipedia.org/wiki/File:Bostonscientificlogo.png,https://en.wikipedia.org/wiki/Boston_Scientific,US1011371077
Bristol-Myers Squibb Company,EQT-787500,BMY,"Bristol-Myers Squibb Company, Bristol-Myers","430 East 29th Street 14th Floor New York, NY 10016 United States","Bristol-Myers Squibb Company is a  pharmaceutical company that manufactures prescription pharmaceuticals and biologics in several therapeutic areas, including cancer, HIV/AIDS, cardiovascular disease, diabetes, hepatitis, rheumatoid arthritis and psychiatric disorders.",https://en.wikipedia.org/wiki/File:Bristol-Myers_Squibb_logo.svg,https://en.wikipedia.org/wiki/Bristol-Myers_Squibb,US1101221083
Broadcom Inc,EQT-C42D15,AVGO,"Broadcom Inc, Broadcom","1320 Ridder Park Drive San Jose, CA 95131 United States","Broadcom Inc. is an American designer, developer, manufacturer and global supplier of a broad range of semiconductor and infrastructure software solutions. The company  product portfolio serves the data center, networking, software, broadband, wireless, and storage and industrial markets.",https://en.wikipedia.org/wiki/File:Broadcom_Ltd_Logo.svg,https://en.wikipedia.org/wiki/Broadcom_Inc.,US11135F1012
Broadridge Financial Solutions Inc,EQT-1D6A97,BR,"Broadridge Financial Solutions Inc, Broadridge Financial Solutions","5 Dakota Drive Suite 300 Lake Success, NY 11042 United States","Broadridge Financial Solutions, Inc is a corporate services company which businesses as a service provider supplying public companies with proxy statements, annual reports and other financial documents, and shareholder communications solutions, such as virtual annual meetings.",https://en.wikipedia.org/wiki/File:Broadridge_Financial_Solutions_Logo.svg,https://en.wikipedia.org/wiki/Broadridge_Financial_Solutions,US11133T1034
